Customer_ID,Age_Group,Gender,Region,Annual_Income_£k,Annual_Purchases
3670,18-24,Male,Wales,80+,14
3671,55-64,Male,South England,60-80,14
3672,45-54,Female,Scotland,<20,12
3673,55-64,Male,Midlands,20-40,10
3674,25-34,Male,Wales,40-60,12
3675,35-44,Female,Wales,80+,15
3676,18-24,Female,North England,<20,13
3677,65+,Female,Scotland,60-80,11
3678,45-54,Female,Wales,40-60,13
3679,65+,Male,Scotland,40-60,12
3680,25-34,Female,Wales,80+,13
3681,45-54,Female,North England,60-80,12
3682,45-54,Female,Midlands,60-80,9
3683,35-44,Male,North England,20-40,17
3684,55-64,Male,Wales,40-60,13
3685,65+,Male,Scotland,40-60,15
3686,65+,Female,London,20-40,8
3687,55-64,Female,North England,40-60,13
3688,25-34,Female,Scotland,20-40,11
3689,35-44,Male,North England,<20,10
3690,65+,Female,Wales,20-40,9
3691,18-24,Female,Scotland,60-80,16
3692,55-64,Male,Midlands,80+,16
3693,55-64,Female,Scotland,40-60,3
3694,45-54,Male,South England,40-60,15
3695,65+,Female,London,<20,14
3696,35-44,Female,Wales,80+,10
3697,35-44,Female,Scotland,40-60,11
3698,18-24,Female,Wales,60-80,10
3699,35-44,Female,North England,60-80,10
3700,25-34,Female,North England,20-40,17
3701,35-44,Male,Scotland,40-60,11
3702,55-64,Female,South England,80+,18
3703,65+,Male,Scotland,<20,11
3704,25-34,Male,Midlands,40-60,10
3705,35-44,Female,South England,80+,17
3706,65+,Female,Wales,20-40,9
3707,18-24,Male,Scotland,60-80,12
3708,18-24,Male,Wales,80+,14
3709,25-34,Male,London,60-80,13
3710,45-54,Male,South England,20-40,11
3711,25-34,Male,Scotland,20-40,14
3712,65+,Female,London,<20,10
3713,35-44,Male,Scotland,60-80,8
3714,45-54,Male,Midlands,60-80,9
3715,25-34,Male,North England,40-60,9
3716,35-44,Other,Wales,20-40,14
3717,45-54,Male,Scotland,<20,13
3718,55-64,Male,South England,60-80,10
3719,55-64,Male,Scotland,60-80,12
3720,45-54,Female,Scotland,80+,16
3721,65+,Female,Scotland,60-80,7
3722,55-64,Male,Scotland,60-80,13
3723,55-64,Male,South England,60-80,20
3724,18-24,Male,South England,40-60,15
3725,18-24,Female,Scotland,20-40,6
3726,25-34,Female,North England,80+,9
3727,45-54,Male,Scotland,40-60,10
3728,35-44,Male,Wales,20-40,9
3729,35-44,Male,Wales,<20,16
3730,65+,Male,South England,20-40,5
3731,65+,Female,Wales,40-60,16
3732,65+,Male,Wales,20-40,8
3733,35-44,Male,Midlands,20-40,9
3734,45-54,Male,Scotland,40-60,13
3735,25-34,Female,Scotland,20-40,8
3736,25-34,Female,Scotland,60-80,11
3737,25-34,Male,Scotland,40-60,7
3738,35-44,Male,London,40-60,11
3739,35-44,Male,Scotland,<20,9
3740,55-64,Female,South England,20-40,16
3741,25-34,Male,South England,20-40,13
3742,55-64,Female,London,60-80,14
3743,45-54,Female,Scotland,60-80,11
3744,35-44,Female,North England,20-40,14
3745,35-44,Male,Scotland,40-60,13
3746,35-44,Female,South England,20-40,7
3747,45-54,Female,Midlands,80+,10
3748,35-44,Male,Wales,80+,11
3749,25-34,Male,Midlands,40-60,13
3750,25-34,Male,North England,40-60,7
3751,45-54,Male,Scotland,60-80,11
3752,65+,Male,London,60-80,15
3753,35-44,Female,Scotland,40-60,18
3754,55-64,Male,North England,80+,10
3755,45-54,Female,North England,40-60,10
3756,65+,Male,Wales,40-60,12
3757,55-64,Female,North England,60-80,7
3758,45-54,Male,Midlands,40-60,9
3759,45-54,Female,Wales,60-80,12
3760,65+,Male,Scotland,20-40,9
3761,35-44,Male,Scotland,20-40,16
3762,35-44,Female,London,<20,16
3763,18-24,Male,North England,40-60,10
3764,55-64,Female,North England,40-60,9
3765,55-64,Female,South England,80+,16
3766,25-34,Male,Wales,40-60,8
3767,45-54,Female,South England,60-80,11
3768,35-44,Female,Wales,20-40,17
3769,25-34,Male,Midlands,60-80,9
3770,65+,Female,Wales,40-60,15
3771,25-34,Female,Scotland,40-60,12
3772,18-24,Male,London,20-40,6
3773,45-54,Male,Wales,40-60,12
3774,55-64,Female,Wales,40-60,12
3775,18-24,Male,Wales,40-60,13
3776,45-54,Male,London,80+,11
3777,45-54,Male,North England,80+,9
3778,25-34,Female,London,80+,9
3779,25-34,Male,North England,40-60,10
3780,45-54,Male,Scotland,80+,7
3781,35-44,Female,London,60-80,9
3782,65+,Male,North England,20-40,8
3783,55-64,Female,Scotland,20-40,13
3784,65+,Other,Scotland,20-40,11
3785,25-34,Female,North England,<20,9
3786,65+,Female,North England,20-40,13
3787,35-44,Male,Midlands,<20,8
3788,35-44,Female,Scotland,60-80,9
3789,18-24,Male,North England,20-40,12
3790,18-24,Male,Scotland,20-40,15
3791,45-54,Male,London,60-80,23
3792,35-44,Male,South England,60-80,15
3793,25-34,Female,South England,80+,16
3794,45-54,Male,Wales,40-60,11
3795,25-34,Female,North England,40-60,8
3796,45-54,Female,North England,20-40,12
3797,35-44,Female,Scotland,20-40,11
3798,55-64,Male,Wales,20-40,9
3799,55-64,Female,North England,20-40,12
3800,35-44,Male,Scotland,80+,11
3801,35-44,Male,North England,<20,10
3802,35-44,Other,Scotland,20-40,17
3803,55-64,Male,North England,20-40,15
3804,35-44,Male,Midlands,60-80,12
3805,25-34,Female,Scotland,20-40,10
3806,18-24,Male,Midlands,40-60,14
3807,35-44,Female,Midlands,<20,13
3808,35-44,Male,Midlands,20-40,13
3809,55-64,Male,Midlands,<20,7
3810,25-34,Male,London,40-60,11
3811,35-44,Male,Wales,<20,10
3812,55-64,Male,South England,60-80,14
3813,55-64,Female,London,40-60,16
3814,35-44,Female,North England,60-80,13
3815,35-44,Female,North England,20-40,12
3816,35-44,Male,Wales,20-40,9
3817,65+,Female,South England,<20,8
3818,25-34,Female,South England,40-60,10
3819,65+,Female,South England,40-60,11
3820,45-54,Male,Midlands,40-60,14
3821,45-54,Female,London,60-80,13
3822,18-24,Female,North England,60-80,15
3823,35-44,Male,London,60-80,14
3824,35-44,Female,London,<20,9
3825,25-34,Male,London,40-60,11
3826,45-54,Female,South England,<20,19
3827,65+,Female,Wales,40-60,10
3828,45-54,Female,Wales,20-40,12
3829,55-64,Male,South England,<20,7
3830,18-24,Male,North England,60-80,12
3831,35-44,Female,North England,40-60,10
3832,25-34,Male,North England,20-40,11
3833,45-54,Male,Wales,<20,13
3834,65+,Female,Wales,40-60,19
3835,45-54,Female,London,80+,12
3836,18-24,Male,South England,40-60,16
3837,35-44,Male,Midlands,80+,9
3838,45-54,Male,London,<20,13
3839,35-44,Female,Scotland,40-60,20
3840,55-64,Female,Wales,60-80,12
3841,55-64,Female,London,40-60,5
3842,45-54,Female,South England,<20,10
3843,35-44,Female,Scotland,40-60,9
3844,25-34,Female,London,40-60,10
3845,25-34,Male,South England,60-80,13
3846,35-44,Female,South England,60-80,14
3847,35-44,Male,Wales,60-80,10
3848,45-54,Female,Midlands,40-60,9
3849,45-54,Female,London,20-40,17
3850,18-24,Male,South England,20-40,6
3851,35-44,Female,North England,60-80,8
3852,25-34,Male,South England,80+,11
3853,25-34,Female,Midlands,<20,10
3854,55-64,Male,South England,40-60,11
3855,18-24,Female,Wales,20-40,18
3856,35-44,Male,London,20-40,9
3857,25-34,Male,Wales,40-60,16
3858,65+,Male,London,40-60,9
3859,45-54,Male,Scotland,<20,10
3860,25-34,Male,London,60-80,10
3861,45-54,Female,Scotland,60-80,16
3862,55-64,Male,Wales,80+,10
3863,65+,Male,North England,20-40,13
3864,25-34,Male,Midlands,40-60,10
3865,65+,Female,North England,20-40,11
3866,65+,Female,Scotland,20-40,8
3867,65+,Female,South England,40-60,11
3868,45-54,Female,South England,60-80,7
3869,45-54,Male,North England,<20,11
3870,35-44,Male,South England,80+,14
3871,55-64,Male,Scotland,60-80,19
3872,45-54,Female,Wales,60-80,12
3873,45-54,Other,Midlands,60-80,11
3874,35-44,Female,London,20-40,13
3875,55-64,Male,Scotland,60-80,11
3876,55-64,Male,Scotland,20-40,6
3877,25-34,Male,London,80+,13
3878,55-64,Female,London,20-40,11
3879,45-54,Male,Midlands,20-40,6
3880,55-64,Female,Midlands,40-60,17
3881,35-44,Male,Midlands,20-40,16
3882,35-44,Female,South England,20-40,12
3883,65+,Female,Scotland,40-60,14
3884,25-34,Female,Wales,60-80,11
3885,55-64,Female,London,40-60,12
3886,35-44,Female,Scotland,20-40,13
3887,45-54,Female,Scotland,20-40,8
3888,35-44,Female,Midlands,20-40,15
3889,45-54,Female,Midlands,40-60,8
3890,35-44,Other,Scotland,60-80,13
3891,18-24,Female,Midlands,<20,18
3892,25-34,Female,South England,20-40,14
3893,18-24,Female,London,20-40,11
3894,65+,Male,Scotland,20-40,9
3895,65+,Male,London,20-40,8
3896,35-44,Female,South England,60-80,12
3897,55-64,Female,Midlands,20-40,9
3898,35-44,Female,North England,40-60,9
3899,45-54,Male,South England,40-60,12
3900,55-64,Female,North England,20-40,20
3901,65+,Female,London,60-80,8
3902,35-44,Male,Scotland,40-60,9
3903,55-64,Female,Midlands,20-40,10
3904,25-34,Female,South England,60-80,14
3905,65+,Male,Midlands,20-40,14
3906,18-24,Female,North England,80+,7
3907,45-54,Female,North England,40-60,8
3908,45-54,Male,Wales,40-60,12
3909,45-54,Male,Scotland,60-80,15
3910,25-34,Other,North England,60-80,5
3911,65+,Male,Scotland,40-60,13
3912,25-34,Male,Wales,60-80,12
3913,45-54,Male,South England,20-40,11
3914,25-34,Female,Wales,40-60,19
3915,35-44,Female,Scotland,<20,5
3916,45-54,Female,North England,<20,16
3917,35-44,Male,London,60-80,16
3918,25-34,Female,Scotland,<20,8
3919,25-34,Male,Midlands,20-40,13
3920,35-44,Male,London,60-80,13
3921,55-64,Male,Scotland,<20,13
3922,65+,Male,Midlands,20-40,8
3923,18-24,Female,Wales,40-60,16
3924,35-44,Female,London,40-60,13
3925,25-34,Male,Scotland,60-80,11
3926,18-24,Female,South England,40-60,13
3927,45-54,Female,Wales,40-60,13
3928,45-54,Female,Midlands,60-80,13
3929,25-34,Male,South England,40-60,14
3930,25-34,Female,North England,40-60,13
3931,18-24,Male,Wales,80+,10
3932,55-64,Female,Wales,20-40,12
3933,65+,Male,Scotland,20-40,6
3934,25-34,Female,Scotland,<20,16
3935,25-34,Male,Midlands,40-60,14
3936,55-64,Male,Wales,<20,6
3937,65+,Female,Scotland,40-60,9
3938,35-44,Female,North England,60-80,13
3939,18-24,Female,Scotland,40-60,12
3940,18-24,Female,Wales,20-40,9
3941,45-54,Male,London,60-80,8
3942,35-44,Female,South England,20-40,11
3943,18-24,Male,Wales,60-80,12
3944,45-54,Male,North England,40-60,15
3945,18-24,Female,Wales,20-40,15
3946,55-64,Female,North England,80+,13
3947,35-44,Female,Wales,20-40,17
3948,18-24,Female,South England,80+,13
3949,45-54,Female,South England,<20,11
3950,35-44,Male,North England,20-40,15
3951,65+,Male,Wales,20-40,16
3952,45-54,Female,South England,<20,13
3953,25-34,Male,Midlands,60-80,16
3954,55-64,Male,Wales,40-60,15
3955,25-34,Male,South England,60-80,16
3956,65+,Female,London,20-40,15
3957,35-44,Male,London,20-40,13
3958,45-54,Female,Midlands,40-60,13
3959,18-24,Female,South England,20-40,9
3960,35-44,Male,London,40-60,7
3961,55-64,Female,Wales,40-60,17
3962,55-64,Female,Scotland,<20,12
3963,25-34,Female,South England,60-80,9
3964,25-34,Female,Midlands,60-80,6
3965,55-64,Male,South England,40-60,15
3966,65+,Female,North England,20-40,12
3967,18-24,Male,North England,20-40,20
3968,35-44,Female,London,20-40,12
3969,35-44,Female,North England,20-40,11
3970,65+,Female,Midlands,20-40,14
3971,18-24,Male,London,60-80,12
3972,25-34,Male,Midlands,40-60,11
3973,55-64,Male,Wales,40-60,10
3974,18-24,Male,Midlands,20-40,7
3975,35-44,Male,North England,80+,12
3976,35-44,Female,Wales,20-40,9
3977,35-44,Male,North England,60-80,16
3978,35-44,Female,Midlands,80+,9
3979,45-54,Male,North England,60-80,16
3980,25-34,Female,North England,80+,14
3981,45-54,Female,North England,40-60,14
3982,55-64,Female,South England,20-40,4
3983,55-64,Female,Wales,20-40,7
3984,25-34,Male,Wales,20-40,10
3985,25-34,Female,Wales,<20,12
3986,25-34,Male,Midlands,40-60,14
3987,35-44,Male,Scotland,20-40,10
3988,35-44,Female,Midlands,60-80,15
3989,45-54,Female,Wales,20-40,8
3990,18-24,Female,London,40-60,10
3991,18-24,Male,North England,80+,8
3992,35-44,Male,North England,20-40,11
3993,45-54,Male,Scotland,60-80,8
3994,25-34,Male,London,60-80,13
3995,45-54,Male,South England,20-40,8
3996,25-34,Male,Midlands,40-60,13
3997,65+,Male,South England,20-40,9
3998,65+,Female,London,60-80,9
3999,35-44,Male,Scotland,40-60,12
4000,25-34,Female,London,40-60,15
4001,35-44,Male,Scotland,60-80,17
4002,25-34,Female,South England,20-40,10
4003,45-54,Female,South England,60-80,10
4004,55-64,Male,London,60-80,13
4005,45-54,Female,London,60-80,18
4006,55-64,Male,North England,60-80,10
4007,35-44,Female,Scotland,20-40,13
4008,25-34,Male,North England,80+,13
4009,55-64,Other,Midlands,20-40,11
4010,35-44,Male,Midlands,40-60,10
4011,45-54,Male,London,20-40,14
4012,25-34,Female,South England,80+,13
4013,18-24,Male,Midlands,60-80,11
4014,65+,Female,Midlands,60-80,15
4015,25-34,Male,North England,<20,17
4016,65+,Female,North England,60-80,14
4017,65+,Male,Midlands,60-80,10
4018,55-64,Female,London,40-60,10
4019,45-54,Female,North England,20-40,11
4020,45-54,Male,Midlands,40-60,9
4021,55-64,Male,South England,<20,10
4022,35-44,Male,North England,40-60,7
4023,35-44,Female,Midlands,20-40,15
4024,45-54,Male,Scotland,20-40,8
4025,35-44,Male,North England,20-40,14
4026,35-44,Male,Scotland,20-40,10
4027,35-44,Male,North England,<20,12
4028,45-54,Female,North England,80+,10
4029,55-64,Female,Wales,40-60,14
4030,25-34,Female,Wales,20-40,18
4031,65+,Female,Scotland,40-60,9
4032,45-54,Female,London,40-60,13
4033,55-64,Male,Midlands,80+,10
4034,45-54,Male,London,20-40,10
4035,55-64,Female,London,20-40,14
4036,18-24,Female,Wales,80+,11
4037,55-64,Female,Midlands,20-40,10
4038,18-24,Male,Wales,<20,9
4039,65+,Male,Wales,<20,12
4040,65+,Male,Wales,<20,11
4041,35-44,Female,South England,80+,17
4042,25-34,Female,London,20-40,13
4043,55-64,Female,London,80+,14
4044,25-34,Male,London,80+,12
4045,55-64,Female,South England,40-60,11
4046,25-34,Male,North England,<20,11
4047,25-34,Male,Scotland,<20,15
4048,65+,Female,Scotland,40-60,18
4049,45-54,Male,South England,20-40,17
4050,55-64,Male,London,40-60,11
4051,35-44,Female,Scotland,20-40,13
4052,45-54,Female,South England,80+,14
4053,45-54,Male,Wales,40-60,9
4054,45-54,Female,Midlands,40-60,9
4055,45-54,Male,Scotland,80+,11
4056,45-54,Female,Midlands,<20,12
4057,35-44,Female,London,20-40,14
4058,25-34,Female,Scotland,<20,11
4059,55-64,Female,South England,<20,10
4060,25-34,Male,North England,40-60,11
4061,45-54,Male,Scotland,20-40,9
4062,25-34,Male,Scotland,20-40,11
4063,45-54,Male,Scotland,80+,12
4064,55-64,Female,Scotland,20-40,12
4065,25-34,Male,South England,40-60,18
4066,18-24,Male,South England,<20,8
4067,25-34,Male,North England,20-40,13
4068,45-54,Female,South England,40-60,14
4069,55-64,Male,South England,80+,12
4070,18-24,Female,London,20-40,12
4071,55-64,Male,London,<20,7
4072,35-44,Male,Midlands,20-40,14
4073,35-44,Female,North England,<20,12
4074,65+,Female,London,20-40,13
4075,35-44,Female,North England,40-60,7
4076,35-44,Female,North England,<20,13
4077,18-24,Male,Scotland,40-60,12
4078,18-24,Male,Wales,40-60,13
4079,25-34,Female,Wales,20-40,17
4080,18-24,Male,Wales,<20,7
4081,45-54,Female,North England,80+,14
4082,35-44,Female,Scotland,20-40,10
4083,45-54,Male,Midlands,60-80,8
4084,25-34,Female,Midlands,20-40,13
4085,35-44,Male,Wales,40-60,6
4086,45-54,Male,Midlands,20-40,12
4087,65+,Male,Scotland,20-40,9
4088,18-24,Female,Wales,<20,7
4089,65+,Male,Scotland,20-40,14
4090,45-54,Female,Midlands,80+,9
4091,45-54,Female,Wales,40-60,8
4092,45-54,Female,Scotland,<20,10
4093,18-24,Female,South England,40-60,12
4094,18-24,Male,South England,80+,12
4095,45-54,Male,Scotland,60-80,10
4096,35-44,Male,Scotland,<20,6
4097,65+,Female,London,60-80,13
4098,35-44,Other,London,20-40,13
4099,25-34,Female,North England,40-60,9
4100,55-64,Female,Wales,40-60,15
4101,35-44,Female,North England,60-80,9
4102,45-54,Male,North England,80+,15
4103,45-54,Female,Midlands,80+,10
4104,65+,Female,South England,<20,14
4105,55-64,Male,Midlands,80+,12
4106,45-54,Female,Wales,<20,12
4107,45-54,Male,Scotland,20-40,12
4108,65+,Female,London,40-60,11
4109,35-44,Female,Wales,40-60,15
4110,18-24,Female,Scotland,40-60,7
4111,25-34,Male,Wales,40-60,10
4112,25-34,Female,Scotland,80+,13
4113,45-54,Female,London,20-40,8
4114,45-54,Male,Scotland,20-40,15
4115,45-54,Female,North England,80+,13
4116,18-24,Female,Wales,<20,10
4117,55-64,Female,London,40-60,11
4118,35-44,Male,Scotland,40-60,11
4119,45-54,Female,North England,40-60,11
4120,45-54,Female,North England,40-60,13
4121,35-44,Male,South England,20-40,15
4122,25-34,Male,North England,60-80,12
4123,18-24,Female,Midlands,<20,13
4124,55-64,Female,London,20-40,7
4125,65+,Female,London,<20,11
4126,45-54,Male,London,40-60,16
4127,25-34,Male,Scotland,40-60,8
4128,35-44,Male,Wales,80+,17
4129,55-64,Male,Scotland,60-80,10
4130,55-64,Female,Midlands,40-60,11
4131,25-34,Female,Wales,80+,8
4132,18-24,Female,North England,40-60,20
4133,55-64,Male,Scotland,40-60,8
4134,35-44,Female,Wales,40-60,16
4135,25-34,Male,North England,20-40,16
4136,18-24,Male,Wales,60-80,13
4137,45-54,Female,North England,20-40,11
4138,55-64,Female,Wales,40-60,10
4139,65+,Female,Scotland,60-80,8
4140,45-54,Male,Scotland,80+,10
4141,45-54,Female,Midlands,80+,15
4142,18-24,Female,South England,40-60,7
4143,45-54,Female,London,40-60,16
4144,35-44,Male,Scotland,20-40,11
4145,45-54,Female,Scotland,40-60,9
4146,35-44,Female,North England,80+,9
4147,25-34,Female,South England,80+,16
4148,18-24,Male,Scotland,80+,16
4149,35-44,Male,Wales,<20,11
4150,18-24,Male,South England,60-80,16
4151,25-34,Male,London,80+,12
4152,65+,Female,Wales,20-40,17
4153,35-44,Male,North England,40-60,11
4154,45-54,Male,Midlands,60-80,10
4155,65+,Male,Wales,40-60,6
4156,65+,Male,London,80+,19
4157,45-54,Male,Wales,40-60,14
4158,55-64,Female,South England,60-80,10
4159,35-44,Female,South England,60-80,10
4160,35-44,Male,London,40-60,10
4161,35-44,Male,South England,60-80,13
4162,45-54,Male,Wales,40-60,9
4163,45-54,Male,Midlands,20-40,7
4164,35-44,Female,Wales,<20,13
4165,25-34,Female,Midlands,20-40,12
4166,45-54,Female,South England,60-80,5
4167,25-34,Female,Wales,80+,12
4168,45-54,Male,South England,20-40,13
4169,45-54,Female,Midlands,20-40,13
4170,55-64,Female,South England,20-40,12
4171,55-64,Female,Scotland,40-60,10
4172,65+,Male,North England,80+,17
4173,35-44,Female,Wales,40-60,10
4174,55-64,Female,Scotland,40-60,8
4175,45-54,Female,South England,40-60,7
4176,25-34,Male,South England,<20,10
4177,18-24,Female,North England,60-80,11
4178,35-44,Female,South England,40-60,10
4179,35-44,Female,North England,40-60,7
4180,45-54,Female,Wales,80+,5
4181,55-64,Female,Midlands,60-80,9
4182,25-34,Male,North England,60-80,11
4183,25-34,Female,North England,80+,12
4184,65+,Male,Scotland,80+,7
4185,25-34,Female,South England,40-60,13
4186,35-44,Male,Wales,<20,12
4187,45-54,Female,Midlands,40-60,12
4188,45-54,Female,London,60-80,12
4189,18-24,Female,North England,<20,15
4190,18-24,Female,London,<20,13
4191,25-34,Female,South England,<20,11
4192,45-54,Female,North England,60-80,3
4193,45-54,Male,London,40-60,9
4194,25-34,Male,Scotland,20-40,17
4195,45-54,Male,London,<20,9
4196,55-64,Male,Scotland,60-80,4
4197,18-24,Female,Midlands,20-40,15
4198,35-44,Female,South England,20-40,12
4199,45-54,Female,Wales,40-60,12
4200,25-34,Male,London,40-60,9
4201,35-44,Male,North England,20-40,13
4202,45-54,Female,South England,40-60,9
4203,65+,Female,London,20-40,16
4204,55-64,Male,North England,60-80,8
4205,45-54,Female,North England,20-40,16
4206,55-64,Female,Wales,20-40,14
4207,35-44,Male,Wales,60-80,11
4208,45-54,Female,North England,60-80,13
4209,35-44,Male,Wales,20-40,11
4210,25-34,Female,North England,<20,10
4211,55-64,Male,London,60-80,10
4212,45-54,Male,Midlands,60-80,9
4213,35-44,Female,Wales,20-40,16
4214,65+,Male,Scotland,40-60,12
4215,18-24,Female,Scotland,<20,13
4216,35-44,Male,Scotland,40-60,13
4217,18-24,Male,Midlands,<20,11
4218,55-64,Male,North England,20-40,14
4219,55-64,Female,North England,<20,13
4220,35-44,Female,South England,40-60,9
4221,45-54,Male,Scotland,20-40,17
4222,35-44,Female,Scotland,20-40,14
4223,55-64,Female,North England,<20,11
4224,35-44,Female,Scotland,20-40,14
4225,35-44,Female,North England,60-80,8
4226,65+,Female,North England,20-40,16
4227,25-34,Female,Wales,60-80,10
4228,25-34,Male,North England,20-40,6
4229,45-54,Male,London,20-40,7
4230,65+,Male,London,40-60,13
4231,35-44,Male,London,80+,14
4232,18-24,Female,London,<20,9
4233,35-44,Male,Midlands,<20,9
4234,45-54,Male,South England,40-60,14
4235,25-34,Female,South England,80+,10
4236,45-54,Male,North England,80+,7
4237,65+,Male,Scotland,40-60,7
4238,35-44,Male,London,40-60,17
4239,35-44,Female,South England,40-60,13
4240,35-44,Male,South England,40-60,11
4241,25-34,Male,London,40-60,9
4242,65+,Female,Midlands,60-80,14
4243,35-44,Female,Midlands,60-80,12
4244,35-44,Female,South England,40-60,10
4245,45-54,Female,Midlands,40-60,9
4246,35-44,Male,Wales,40-60,10
4247,45-54,Male,London,40-60,7
4248,18-24,Male,South England,40-60,11
4249,55-64,Male,London,<20,11
4250,65+,Male,Midlands,20-40,5
4251,45-54,Male,London,40-60,12
4252,65+,Female,Midlands,60-80,9
4253,25-34,Female,Midlands,20-40,6
4254,35-44,Male,London,40-60,13
4255,45-54,Female,Midlands,20-40,10
4256,45-54,Male,Wales,<20,9
4257,35-44,Male,North England,80+,12
4258,35-44,Female,London,60-80,8
4259,25-34,Male,North England,<20,9
4260,35-44,Male,London,60-80,14
4261,25-34,Male,Midlands,20-40,13
4262,55-64,Female,Midlands,80+,11
4263,25-34,Female,South England,20-40,11
4264,18-24,Male,Wales,20-40,15
4265,45-54,Female,South England,40-60,3
4266,45-54,Female,North England,60-80,11
4267,65+,Female,Midlands,20-40,9
4268,45-54,Female,South England,60-80,14
4269,35-44,Male,Midlands,<20,14
4270,55-64,Male,London,80+,14
4271,45-54,Female,South England,<20,12
4272,18-24,Female,North England,80+,8
4273,45-54,Female,South England,40-60,14
4274,65+,Female,Midlands,20-40,12
4275,35-44,Female,Scotland,80+,9
4276,35-44,Female,Scotland,80+,9
4277,25-34,Female,Wales,40-60,12
4278,25-34,Female,Midlands,<20,5
4279,35-44,Female,London,40-60,13
4280,45-54,Male,South England,40-60,13
4281,18-24,Male,Scotland,40-60,8
4282,65+,Female,London,40-60,10
4283,55-64,Female,Midlands,<20,12
4284,45-54,Female,London,60-80,15
4285,55-64,Female,Midlands,60-80,12
4286,18-24,Male,Wales,<20,12
4287,35-44,Male,South England,40-60,12
4288,45-54,Female,London,40-60,15
4289,55-64,Male,South England,40-60,13
4290,55-64,Male,London,<20,12
4291,25-34,Male,Midlands,40-60,16
4292,65+,Male,Midlands,20-40,13
4293,25-34,Female,London,40-60,16
4294,65+,Male,Wales,60-80,9
4295,65+,Female,Midlands,60-80,14
4296,25-34,Male,North England,<20,10
4297,55-64,Female,North England,40-60,11
4298,18-24,Male,South England,80+,15
4299,35-44,Female,North England,20-40,14
4300,45-54,Female,North England,60-80,10
4301,45-54,Male,Wales,60-80,17
4302,65+,Female,Wales,60-80,10
4303,45-54,Female,Scotland,20-40,9
4304,35-44,Male,Scotland,20-40,8
4305,55-64,Male,Wales,80+,9
4306,65+,Female,Scotland,20-40,11
4307,18-24,Female,Wales,<20,15
4308,65+,Male,Scotland,40-60,16
4309,18-24,Male,Midlands,<20,14
4310,55-64,Female,Wales,60-80,17
4311,35-44,Female,South England,40-60,11
4312,25-34,Female,South England,60-80,7
4313,35-44,Male,Wales,60-80,13
4314,45-54,Female,North England,<20,12
4315,35-44,Male,South England,20-40,20
4316,18-24,Male,North England,60-80,5
4317,45-54,Female,South England,20-40,13
4318,65+,Female,London,80+,8
4319,35-44,Male,London,60-80,10
4320,25-34,Male,Wales,<20,10
4321,35-44,Female,South England,60-80,7
4322,18-24,Female,Midlands,<20,15
4323,55-64,Female,North England,<20,9
4324,55-64,Female,South England,60-80,10
4325,45-54,Male,Wales,60-80,11
4326,35-44,Other,North England,40-60,13
4327,55-64,Female,Scotland,20-40,12
4328,45-54,Female,Wales,20-40,13
4329,55-64,Female,South England,20-40,10
4330,45-54,Female,Midlands,20-40,9
4331,55-64,Male,Scotland,20-40,10
4332,45-54,Male,Wales,40-60,11
4333,35-44,Female,South England,80+,6
4334,65+,Male,London,20-40,13
4335,45-54,Male,South England,20-40,11
4336,45-54,Female,London,60-80,10
4337,25-34,Female,London,60-80,17
4338,45-54,Male,Wales,80+,15
4339,45-54,Female,South England,20-40,10
4340,25-34,Female,South England,<20,10
4341,18-24,Female,London,40-60,11
4342,45-54,Female,North England,40-60,9
4343,55-64,Male,Scotland,40-60,5
4344,45-54,Male,Midlands,40-60,11
4345,25-34,Male,South England,20-40,11
4346,45-54,Female,Scotland,40-60,12
4347,18-24,Female,Scotland,40-60,11
4348,35-44,Female,North England,20-40,7
4349,25-34,Female,Scotland,40-60,10
4350,25-34,Female,South England,40-60,18
4351,25-34,Female,Wales,20-40,9
4352,35-44,Male,Wales,20-40,8
4353,18-24,Male,Scotland,20-40,16
4354,35-44,Female,South England,<20,7
4355,45-54,Male,South England,40-60,13
4356,35-44,Male,London,60-80,13
4357,35-44,Female,North England,20-40,12
4358,55-64,Male,Midlands,<20,18
4359,25-34,Female,London,80+,14
4360,45-54,Male,Midlands,20-40,9
4361,18-24,Male,South England,<20,16
4362,18-24,Male,Wales,20-40,17
4363,45-54,Female,London,60-80,11
4364,45-54,Male,Scotland,20-40,11
4365,65+,Female,Scotland,40-60,12
4366,45-54,Female,Midlands,20-40,12
4367,65+,Female,South England,<20,15
4368,18-24,Male,Wales,20-40,16
4369,18-24,Male,Midlands,60-80,6
4370,18-24,Female,Wales,40-60,13
4371,25-34,Female,North England,<20,8
4372,45-54,Other,Wales,20-40,13
4373,45-54,Male,Scotland,40-60,15
4374,18-24,Female,London,60-80,10
4375,65+,Male,London,20-40,14
4376,55-64,Male,London,40-60,7
4377,35-44,Male,Wales,20-40,14
4378,18-24,Male,Scotland,20-40,14
4379,25-34,Female,Wales,<20,11
4380,25-34,Male,South England,60-80,16
4381,25-34,Female,Scotland,20-40,18
4382,45-54,Male,Scotland,60-80,18
4383,25-34,Female,Wales,60-80,15
4384,35-44,Male,Wales,60-80,9
4385,65+,Male,London,20-40,19
4386,45-54,Male,Scotland,20-40,14
4387,65+,Male,London,80+,13
4388,25-34,Female,South England,60-80,15
4389,35-44,Male,North England,60-80,7
4390,45-54,Female,London,<20,11
4391,18-24,Male,Wales,20-40,10
4392,18-24,Female,Midlands,60-80,12
