Customer_ID,Age_Group,Gender,Region,Annual_Income_£k
4098,35-44,Other,London,20-40
4099,25-34,Female,North England,40-60
4100,55-64,Female,Wales,40-60
4101,35-44,Female,North England,60-80
4102,45-54,Male,North England,80+
4103,45-54,Female,Midlands,80+
4104,65+,Female,South England,<20
4105,55-64,Male,Midlands,80+
4106,45-54,Female,Wales,<20
4107,45-54,Male,Scotland,20-40
4108,65+,Female,London,40-60
4109,35-44,Female,Wales,40-60
4110,18-24,Female,Scotland,40-60
4111,25-34,Male,Wales,40-60
4112,25-34,Female,Scotland,80+
4113,45-54,Female,London,20-40
4114,45-54,Male,Scotland,20-40
4115,45-54,Female,North England,80+
4116,18-24,Female,Wales,<20
4117,55-64,Female,London,40-60
4118,35-44,Male,Scotland,40-60
4119,45-54,Female,North England,40-60
4120,45-54,Female,North England,40-60
4121,35-44,Male,South England,20-40
4122,25-34,Male,North England,60-80
4123,18-24,Female,Midlands,<20
4124,55-64,Female,London,20-40
4125,65+,Female,London,<20
4126,45-54,Male,London,40-60
4127,25-34,Male,Scotland,40-60
4128,35-44,Male,Wales,80+
4129,55-64,Male,Scotland,60-80
4130,55-64,Female,Midlands,40-60
4131,25-34,Female,Wales,80+
4132,18-24,Female,North England,40-60
4133,55-64,Male,Scotland,40-60
4134,35-44,Female,Wales,40-60
4135,25-34,Male,North England,20-40
4136,18-24,Male,Wales,60-80
4137,45-54,Female,North England,20-40
4138,55-64,Female,Wales,40-60
4139,65+,Female,Scotland,60-80
4140,45-54,Male,Scotland,80+
4141,45-54,Female,Midlands,80+
4142,18-24,Female,South England,40-60
4143,45-54,Female,London,40-60
4144,35-44,Male,Scotland,20-40
4145,45-54,Female,Scotland,40-60
4146,35-44,Female,North England,80+
4147,25-34,Female,South England,80+
4148,18-24,Male,Scotland,80+
4149,35-44,Male,Wales,<20
4150,18-24,Male,South England,60-80
4151,25-34,Male,London,80+
4152,65+,Female,Wales,20-40
4153,35-44,Male,North England,40-60
4154,45-54,Male,Midlands,60-80
4155,65+,Male,Wales,40-60
4156,65+,Male,London,80+
4157,45-54,Male,Wales,40-60
4158,55-64,Female,South England,60-80
4159,35-44,Female,South England,60-80
4160,35-44,Male,London,40-60
4161,35-44,Male,South England,60-80
4162,45-54,Male,Wales,40-60
4163,45-54,Male,Midlands,20-40
4164,35-44,Female,Wales,<20
4165,25-34,Female,Midlands,20-40
4166,45-54,Female,South England,60-80
4167,25-34,Female,Wales,80+
4168,45-54,Male,South England,20-40
4169,45-54,Female,Midlands,20-40
4170,55-64,Female,South England,20-40
4171,55-64,Female,Scotland,40-60
4172,65+,Male,North England,80+
4173,35-44,Female,Wales,40-60
4174,55-64,Female,Scotland,40-60
4175,45-54,Female,South England,40-60
4176,25-34,Male,South England,<20
4177,18-24,Female,North England,60-80
4178,35-44,Female,South England,40-60
4179,35-44,Female,North England,40-60
4180,45-54,Female,Wales,80+
4181,55-64,Female,Midlands,60-80
4182,25-34,Male,North England,60-80
4183,25-34,Female,North England,80+
4184,65+,Male,Scotland,80+
4185,25-34,Female,South England,40-60
4186,35-44,Male,Wales,<20
4187,45-54,Female,Midlands,40-60
4188,45-54,Female,London,60-80
4189,18-24,Female,North England,<20
4190,18-24,Female,London,<20
4191,25-34,Female,South England,<20
4192,45-54,Female,North England,60-80
4193,45-54,Male,London,40-60
4194,25-34,Male,Scotland,20-40
4195,45-54,Male,London,<20
4196,55-64,Male,Scotland,60-80
4197,18-24,Female,Midlands,20-40
4198,35-44,Female,South England,20-40
4199,45-54,Female,Wales,40-60
4200,25-34,Male,London,40-60
4201,35-44,Male,North England,20-40
4202,45-54,Female,South England,40-60
4203,65+,Female,London,20-40
4204,55-64,Male,North England,60-80
4205,45-54,Female,North England,20-40
4206,55-64,Female,Wales,20-40
4207,35-44,Male,Wales,60-80
4208,45-54,Female,North England,60-80
4209,35-44,Male,Wales,20-40
4210,25-34,Female,North England,<20
4211,55-64,Male,London,60-80
4212,45-54,Male,Midlands,60-80
4213,35-44,Female,Wales,20-40
4214,65+,Male,Scotland,40-60
4215,18-24,Female,Scotland,<20
4216,35-44,Male,Scotland,40-60
4217,18-24,Male,Midlands,<20
4218,55-64,Male,North England,20-40
4219,55-64,Female,North England,<20
4220,35-44,Female,South England,40-60
4221,45-54,Male,Scotland,20-40
4222,35-44,Female,Scotland,20-40
4223,55-64,Female,North England,<20
4224,35-44,Female,Scotland,20-40
4225,35-44,Female,North England,60-80
4226,65+,Female,North England,20-40
4227,25-34,Female,Wales,60-80
4228,25-34,Male,North England,20-40
4229,45-54,Male,London,20-40
4230,65+,Male,London,40-60
4231,35-44,Male,London,80+
4232,18-24,Female,London,<20
4233,35-44,Male,Midlands,<20
4234,45-54,Male,South England,40-60
4235,25-34,Female,South England,80+
4236,45-54,Male,North England,80+
4237,65+,Male,Scotland,40-60
4238,35-44,Male,London,40-60
4239,35-44,Female,South England,40-60
4240,35-44,Male,South England,40-60
4241,25-34,Male,London,40-60
4242,65+,Female,Midlands,60-80
4243,35-44,Female,Midlands,60-80
4244,35-44,Female,South England,40-60
4245,45-54,Female,Midlands,40-60
4246,35-44,Male,Wales,40-60
4247,45-54,Male,London,40-60
4248,18-24,Male,South England,40-60
4249,55-64,Male,London,<20
4250,65+,Male,Midlands,20-40
4251,45-54,Male,London,40-60
4252,65+,Female,Midlands,60-80
4253,25-34,Female,Midlands,20-40
4254,35-44,Male,London,40-60
4255,45-54,Female,Midlands,20-40
4256,45-54,Male,Wales,<20
4257,35-44,Male,North England,80+
4258,35-44,Female,London,60-80
4259,25-34,Male,North England,<20
4260,35-44,Male,London,60-80
4261,25-34,Male,Midlands,20-40
4262,55-64,Female,Midlands,80+
4263,25-34,Female,South England,20-40
4264,18-24,Male,Wales,20-40
4265,45-54,Female,South England,40-60
4266,45-54,Female,North England,60-80
4267,65+,Female,Midlands,20-40
4268,45-54,Female,South England,60-80
4269,35-44,Male,Midlands,<20
4270,55-64,Male,London,80+
4271,45-54,Female,South England,<20
4272,18-24,Female,North England,80+
4273,45-54,Female,South England,40-60
4274,65+,Female,Midlands,20-40
4275,35-44,Female,Scotland,80+
4276,35-44,Female,Scotland,80+
4277,25-34,Female,Wales,40-60
4278,25-34,Female,Midlands,<20
4279,35-44,Female,London,40-60
4280,45-54,Male,South England,40-60
4281,18-24,Male,Scotland,40-60
4282,65+,Female,London,40-60
4283,55-64,Female,Midlands,<20
4284,45-54,Female,London,60-80
4285,55-64,Female,Midlands,60-80
4286,18-24,Male,Wales,<20
4287,35-44,Male,South England,40-60
4288,45-54,Female,London,40-60
4289,55-64,Male,South England,40-60
4290,55-64,Male,London,<20
4291,25-34,Male,Midlands,40-60
4292,65+,Male,Midlands,20-40
4293,25-34,Female,London,40-60
4294,65+,Male,Wales,60-80
4295,65+,Female,Midlands,60-80
4296,25-34,Male,North England,<20
4297,55-64,Female,North England,40-60
4298,18-24,Male,South England,80+
4299,35-44,Female,North England,20-40
4300,45-54,Female,North England,60-80
4301,45-54,Male,Wales,60-80
4302,65+,Female,Wales,60-80
4303,45-54,Female,Scotland,20-40
4304,35-44,Male,Scotland,20-40
4305,55-64,Male,Wales,80+
4306,65+,Female,Scotland,20-40
4307,18-24,Female,Wales,<20
4308,65+,Male,Scotland,40-60
4309,18-24,Male,Midlands,<20
4310,55-64,Female,Wales,60-80
4311,35-44,Female,South England,40-60
4312,25-34,Female,South England,60-80
4313,35-44,Male,Wales,60-80
4314,45-54,Female,North England,<20
4315,35-44,Male,South England,20-40
4316,18-24,Male,North England,60-80
4317,45-54,Female,South England,20-40
4318,65+,Female,London,80+
4319,35-44,Male,London,60-80
4320,25-34,Male,Wales,<20
4321,35-44,Female,South England,60-80
4322,18-24,Female,Midlands,<20
4323,55-64,Female,North England,<20
4324,55-64,Female,South England,60-80
4325,45-54,Male,Wales,60-80
4326,35-44,Other,North England,40-60
4327,55-64,Female,Scotland,20-40
4328,45-54,Female,Wales,20-40
4329,55-64,Female,South England,20-40
4330,45-54,Female,Midlands,20-40
4331,55-64,Male,Scotland,20-40
4332,45-54,Male,Wales,40-60
4333,35-44,Female,South England,80+
4334,65+,Male,London,20-40
4335,45-54,Male,South England,20-40
4336,45-54,Female,London,60-80
4337,25-34,Female,London,60-80
4338,45-54,Male,Wales,80+
4339,45-54,Female,South England,20-40
4340,25-34,Female,South England,<20
4341,18-24,Female,London,40-60
4342,45-54,Female,North England,40-60
4343,55-64,Male,Scotland,40-60
4344,45-54,Male,Midlands,40-60
4345,25-34,Male,South England,20-40
4346,45-54,Female,Scotland,40-60
4347,18-24,Female,Scotland,40-60
4348,35-44,Female,North England,20-40
4349,25-34,Female,Scotland,40-60
4350,25-34,Female,South England,40-60
4351,25-34,Female,Wales,20-40
4352,35-44,Male,Wales,20-40
4353,18-24,Male,Scotland,20-40
4354,35-44,Female,South England,<20
4355,45-54,Male,South England,40-60
4356,35-44,Male,London,60-80
4357,35-44,Female,North England,20-40
4358,55-64,Male,Midlands,<20
4359,25-34,Female,London,80+
4360,45-54,Male,Midlands,20-40
4361,18-24,Male,South England,<20
4362,18-24,Male,Wales,20-40
4363,45-54,Female,London,60-80
4364,45-54,Male,Scotland,20-40
4365,65+,Female,Scotland,40-60
4366,45-54,Female,Midlands,20-40
4367,65+,Female,South England,<20
4368,18-24,Male,Wales,20-40
4369,18-24,Male,Midlands,60-80
4370,18-24,Female,Wales,40-60
4371,25-34,Female,North England,<20
4372,45-54,Other,Wales,20-40
4373,45-54,Male,Scotland,40-60
4374,18-24,Female,London,60-80
4375,65+,Male,London,20-40
4376,55-64,Male,London,40-60
4377,35-44,Male,Wales,20-40
4378,18-24,Male,Scotland,20-40
4379,25-34,Female,Wales,<20
4380,25-34,Male,South England,60-80
4381,25-34,Female,Scotland,20-40
4382,45-54,Male,Scotland,60-80
4383,25-34,Female,Wales,60-80
4384,35-44,Male,Wales,60-80
4385,65+,Male,London,20-40
4386,45-54,Male,Scotland,20-40
4387,65+,Male,London,80+
4388,25-34,Female,South England,60-80
4389,35-44,Male,North England,60-80
4390,45-54,Female,London,<20
4391,18-24,Male,Wales,20-40
4392,18-24,Female,Midlands,60-80
4393,45-54,Female,North England,<20
4394,45-54,Male,South England,40-60
4395,35-44,Male,Wales,20-40
4396,35-44,Male,North England,<20
4397,35-44,Female,Wales,20-40
4398,18-24,Male,London,20-40
4399,35-44,Female,Wales,<20
4400,25-34,Female,South England,40-60
4401,18-24,Female,Midlands,20-40
4402,65+,Female,London,20-40
4403,45-54,Female,London,80+
4404,55-64,Male,South England,40-60
4405,35-44,Female,South England,20-40
4406,35-44,Female,North England,60-80
4407,25-34,Male,Midlands,80+
4408,18-24,Female,Wales,<20
4409,25-34,Male,North England,20-40
4410,55-64,Female,Wales,40-60
4411,45-54,Female,Wales,20-40
4412,45-54,Male,Wales,60-80
4413,35-44,Female,North England,80+
4414,65+,Male,London,80+
4415,18-24,Male,South England,20-40
4416,35-44,Male,London,20-40
4417,35-44,Female,Midlands,80+
4418,55-64,Male,North England,40-60
4419,65+,Male,Midlands,20-40
4420,25-34,Female,South England,60-80
4421,65+,Male,South England,20-40
4422,55-64,Male,Scotland,20-40
4423,25-34,Male,Midlands,60-80
4424,35-44,Male,London,20-40
4425,35-44,Male,Midlands,<20
4426,65+,Male,North England,20-40
4427,25-34,Female,South England,40-60
4428,55-64,Female,South England,<20
4429,35-44,Male,Midlands,40-60
4430,55-64,Male,Midlands,40-60
4431,35-44,Male,Wales,60-80
4432,45-54,Female,Midlands,20-40
4433,55-64,Male,Wales,60-80
4434,55-64,Male,North England,20-40
4435,55-64,Female,North England,40-60
4436,18-24,Male,London,20-40
4437,45-54,Male,Midlands,<20
4438,25-34,Female,London,60-80
4439,35-44,Female,Scotland,20-40
4440,45-54,Male,North England,20-40
4441,35-44,Female,South England,20-40
4442,45-54,Male,Wales,40-60
4443,65+,Female,Scotland,20-40
4444,25-34,Female,South England,20-40
4445,45-54,Female,Scotland,<20
4446,35-44,Female,London,40-60
4447,25-34,Female,London,20-40
4448,25-34,Female,Wales,20-40
4449,65+,Female,North England,<20
4450,65+,Male,Wales,20-40
4451,65+,Male,South England,60-80
4452,65+,Female,Scotland,60-80
4453,25-34,Female,Wales,60-80
4454,35-44,Male,Midlands,<20
4455,45-54,Female,Midlands,80+
4456,35-44,Female,North England,20-40
4457,35-44,Female,Wales,80+
4458,35-44,Female,South England,20-40
4459,45-54,Male,Midlands,40-60
4460,45-54,Male,North England,20-40
4461,25-34,Male,Wales,20-40
4462,35-44,Male,North England,60-80
4463,45-54,Female,South England,60-80
4464,45-54,Female,Midlands,80+
4465,25-34,Female,Midlands,40-60
4466,55-64,Female,Midlands,40-60
4467,18-24,Male,London,<20
4468,35-44,Male,Midlands,80+
4469,55-64,Male,Scotland,40-60
4470,45-54,Male,London,60-80
4471,25-34,Female,Wales,20-40
4472,45-54,Male,London,40-60
4473,45-54,Male,London,80+
4474,55-64,Male,London,20-40
4475,55-64,Female,North England,20-40
4476,45-54,Male,Scotland,20-40
4477,35-44,Female,South England,60-80
4478,25-34,Male,Midlands,<20
4479,25-34,Female,London,<20
4480,35-44,Male,South England,20-40
4481,45-54,Female,North England,40-60
4482,45-54,Female,South England,20-40
4483,35-44,Female,London,<20
4484,18-24,Female,Wales,80+
4485,35-44,Male,Scotland,80+
4486,35-44,Male,South England,20-40
4487,55-64,Male,London,60-80
4488,18-24,Female,London,40-60
4489,45-54,Male,Midlands,20-40
4490,65+,Male,Wales,20-40
4491,25-34,Female,Midlands,40-60
4492,35-44,Female,Wales,20-40
4493,18-24,Male,Scotland,20-40
4494,45-54,Female,Midlands,60-80
4495,45-54,Female,Scotland,40-60
4496,35-44,Male,North England,40-60
4497,45-54,Male,North England,20-40
4498,65+,Female,Wales,40-60
4499,25-34,Female,Wales,20-40
4500,18-24,Male,Midlands,40-60
4501,55-64,Male,North England,60-80
4502,45-54,Female,South England,60-80
4503,65+,Female,South England,20-40
4504,45-54,Female,South England,40-60
4505,55-64,Male,North England,80+
4506,35-44,Male,South England,40-60
4507,55-64,Female,Scotland,<20
4508,65+,Male,London,40-60
4509,45-54,Other,Wales,<20
4510,25-34,Female,Midlands,60-80
4511,25-34,Male,Scotland,40-60
4512,25-34,Female,South England,20-40
4513,25-34,Male,London,<20
4514,35-44,Female,Midlands,20-40
4515,45-54,Male,Scotland,80+
4516,45-54,Male,Midlands,<20
4517,35-44,Female,Wales,40-60
4518,45-54,Female,North England,80+
4519,18-24,Male,South England,20-40
4520,18-24,Female,Scotland,20-40
4521,25-34,Male,Scotland,40-60
4522,45-54,Male,London,40-60
4523,25-34,Male,London,20-40
4524,35-44,Male,London,<20
4525,35-44,Male,Midlands,40-60
4526,55-64,Male,South England,80+
4527,18-24,Male,Midlands,<20
4528,45-54,Male,South England,20-40
4529,45-54,Male,Scotland,20-40
4530,55-64,Female,Midlands,60-80
4531,65+,Male,Midlands,20-40
4532,18-24,Female,Midlands,80+
4533,25-34,Female,North England,<20
4534,65+,Female,Wales,80+
4535,35-44,Female,South England,40-60
4536,45-54,Female,South England,40-60
4537,45-54,Male,Midlands,20-40
4538,45-54,Female,North England,60-80
4539,65+,Female,Midlands,20-40
4540,65+,Female,South England,<20
4541,55-64,Female,Wales,20-40
4542,35-44,Male,Wales,60-80
4543,65+,Female,Scotland,60-80
4544,18-24,Female,North England,40-60
4545,25-34,Male,Wales,40-60
4546,65+,Male,North England,<20
4547,25-34,Female,Midlands,60-80
4548,25-34,Female,Scotland,60-80
4549,25-34,Female,South England,40-60
4550,55-64,Female,Wales,40-60
4551,45-54,Male,Wales,80+
4552,45-54,Male,London,60-80
4553,25-34,Male,South England,40-60
4554,55-64,Male,Wales,20-40
4555,55-64,Male,Wales,40-60
4556,35-44,Male,South England,40-60
4557,35-44,Female,Scotland,20-40
4558,25-34,Female,North England,20-40
4559,65+,Male,South England,20-40
4560,45-54,Male,North England,40-60
4561,65+,Male,Scotland,20-40
4562,35-44,Female,Scotland,20-40
4563,55-64,Male,Midlands,60-80
4564,55-64,Male,London,40-60
4565,45-54,Female,Scotland,<20
4566,65+,Female,Scotland,20-40
4567,35-44,Male,North England,80+
4568,25-34,Male,Scotland,60-80
4569,45-54,Male,South England,20-40
4570,55-64,Female,Midlands,80+
4571,45-54,Female,Midlands,<20
4572,25-34,Male,South England,80+
4573,45-54,Female,Wales,20-40
4574,35-44,Male,Scotland,<20
4575,35-44,Male,London,20-40
4576,45-54,Male,Scotland,20-40
4577,55-64,Female,Midlands,40-60
4578,25-34,Male,London,60-80
4579,35-44,Male,Wales,60-80
4580,25-34,Male,North England,20-40
4581,25-34,Male,North England,20-40
4582,55-64,Female,Scotland,<20
4583,65+,Male,Scotland,<20
4584,35-44,Male,London,40-60
4585,55-64,Female,London,<20
4586,65+,Female,Wales,60-80
4587,55-64,Female,Scotland,40-60
4588,25-34,Female,Midlands,20-40
4589,65+,Male,North England,40-60
4590,35-44,Female,Wales,20-40
4591,35-44,Female,London,20-40
4592,18-24,Male,Midlands,60-80
4593,35-44,Female,Scotland,40-60
4594,25-34,Male,South England,<20
4595,25-34,Other,London,60-80
4596,35-44,Female,Wales,20-40
4597,55-64,Female,South England,60-80
4598,65+,Female,Midlands,40-60
4599,35-44,Female,North England,40-60
4600,55-64,Male,Midlands,60-80
4601,55-64,Male,North England,60-80
4602,55-64,Male,Midlands,<20
4603,25-34,Male,London,20-40
4604,45-54,Female,London,60-80
4605,65+,Male,Wales,<20
4606,45-54,Male,South England,40-60
4607,35-44,Female,Midlands,60-80
4608,45-54,Female,Midlands,40-60
4609,45-54,Male,South England,60-80
4610,45-54,Male,Scotland,60-80
4611,25-34,Male,Wales,40-60
4612,35-44,Female,Midlands,60-80
4613,55-64,Male,Wales,40-60
4614,55-64,Female,Midlands,20-40
4615,25-34,Male,Midlands,40-60
4616,65+,Male,Scotland,60-80
4617,35-44,Female,London,60-80
4618,45-54,Male,Wales,20-40
4619,55-64,Male,South England,20-40
4620,55-64,Male,Wales,80+
4621,65+,Female,Scotland,40-60
4622,35-44,Female,North England,20-40
4623,55-64,Male,North England,40-60
4624,25-34,Male,Scotland,80+
4625,55-64,Male,Scotland,60-80
4626,55-64,Female,London,60-80
4627,45-54,Female,Wales,20-40
4628,25-34,Female,Wales,60-80
4629,65+,Female,North England,40-60
4630,25-34,Male,South England,80+
4631,18-24,Male,Wales,20-40
4632,55-64,Male,Midlands,<20
4633,35-44,Male,Midlands,40-60
4634,55-64,Male,London,20-40
4635,35-44,Female,London,60-80
4636,25-34,Female,North England,80+
4637,55-64,Female,South England,40-60
4638,45-54,Male,South England,80+
4639,25-34,Female,Scotland,40-60
4640,55-64,Female,London,60-80
4641,45-54,Female,Wales,60-80
4642,45-54,Male,Midlands,60-80
4643,35-44,Male,Wales,40-60
4644,55-64,Male,Midlands,40-60
4645,55-64,Male,North England,60-80
4646,55-64,Female,Midlands,20-40
4647,25-34,Male,Wales,60-80
4648,55-64,Male,Wales,80+
4649,45-54,Female,South England,40-60
4650,45-54,Female,South England,60-80
4651,35-44,Male,London,60-80
4652,65+,Female,Wales,40-60
4653,55-64,Male,North England,40-60
4654,25-34,Male,Midlands,80+
4655,35-44,Male,London,20-40
4656,65+,Female,Scotland,<20
4657,18-24,Female,Scotland,60-80
4658,65+,Male,Midlands,40-60
4659,45-54,Female,Midlands,60-80
4660,45-54,Male,Midlands,<20
4661,25-34,Female,South England,<20
4662,25-34,Male,Midlands,80+
4663,65+,Male,Scotland,<20
4664,35-44,Female,Midlands,60-80
4665,55-64,Female,Wales,60-80
4666,35-44,Male,North England,60-80
4667,25-34,Male,Scotland,<20
4668,18-24,Male,North England,40-60
4669,45-54,Male,Scotland,80+
4670,65+,Female,London,20-40
4671,35-44,Female,Wales,20-40
4672,35-44,Male,Scotland,20-40
4673,35-44,Male,Wales,<20
4674,45-54,Female,Scotland,80+
4675,35-44,Male,North England,60-80
4676,65+,Female,North England,80+
4677,45-54,Male,Scotland,40-60
4678,45-54,Female,Scotland,60-80
4679,25-34,Female,South England,20-40
4680,65+,Female,Wales,40-60
4681,25-34,Female,Wales,40-60
4682,18-24,Male,Wales,80+
4683,45-54,Female,Wales,60-80
4684,45-54,Female,London,80+
4685,35-44,Male,London,60-80
4686,35-44,Male,Midlands,60-80
4687,55-64,Male,Scotland,<20
4688,25-34,Male,Scotland,60-80
4689,55-64,Male,Scotland,40-60
4690,45-54,Female,Scotland,20-40
4691,35-44,Male,Wales,<20
4692,35-44,Female,Wales,40-60
4693,25-34,Male,London,20-40
4694,55-64,Male,North England,40-60
4695,45-54,Female,South England,40-60
4696,35-44,Female,Wales,80+
4697,45-54,Male,Wales,60-80
4698,65+,Male,Wales,40-60
4699,35-44,Male,North England,20-40
4700,65+,Female,North England,20-40
4701,35-44,Female,London,20-40
4702,18-24,Male,Wales,<20
4703,25-34,Female,South England,80+
4704,35-44,Female,Scotland,40-60
4705,25-34,Male,Wales,<20
4706,18-24,Female,London,20-40
4707,65+,Female,London,40-60
4708,55-64,Male,South England,40-60
4709,55-64,Male,Midlands,<20
4710,25-34,Male,London,80+
4711,25-34,Male,North England,20-40
4712,18-24,Female,North England,<20
4713,55-64,Male,Scotland,<20
4714,65+,Female,London,40-60
4715,35-44,Female,Scotland,<20
4716,25-34,Female,London,<20
4717,45-54,Female,South England,20-40
4718,35-44,Male,Wales,40-60
4719,35-44,Male,London,<20
4720,45-54,Female,Midlands,20-40
4721,55-64,Male,North England,20-40
4722,25-34,Male,South England,20-40
4723,18-24,Female,Wales,40-60
4724,65+,Female,Wales,<20
4725,25-34,Male,North England,<20
4726,18-24,Female,Wales,40-60
4727,25-34,Female,Scotland,20-40
4728,18-24,Male,South England,<20
4729,35-44,Male,Midlands,20-40
4730,55-64,Female,North England,80+
4731,35-44,Male,London,60-80
4732,35-44,Male,London,60-80
4733,45-54,Female,London,60-80
4734,45-54,Female,South England,80+
4735,55-64,Male,Midlands,60-80
4736,55-64,Male,Wales,40-60
4737,18-24,Male,Midlands,20-40
4738,55-64,Other,Midlands,20-40
4739,35-44,Male,North England,40-60
4740,65+,Female,South England,80+
4741,35-44,Female,London,40-60
4742,65+,Male,North England,60-80
4743,55-64,Female,Wales,40-60
4744,25-34,Female,Midlands,20-40
4745,45-54,Female,London,20-40
4746,65+,Male,South England,40-60
4747,55-64,Female,Scotland,20-40
4748,18-24,Female,Midlands,60-80
4749,55-64,Other,Midlands,60-80
4750,35-44,Male,Midlands,80+
4751,18-24,Female,Midlands,20-40
4752,35-44,Male,London,80+
4753,25-34,Male,South England,20-40
4754,55-64,Male,North England,20-40
4755,35-44,Female,London,60-80
4756,55-64,Male,South England,20-40
4757,18-24,Female,North England,<20
4758,35-44,Other,Midlands,20-40
4759,25-34,Male,South England,60-80
4760,25-34,Female,Midlands,20-40
4761,18-24,Male,South England,40-60
4762,25-34,Male,Wales,40-60
4763,45-54,Female,Scotland,60-80
4764,35-44,Female,Midlands,80+
4765,35-44,Female,Midlands,20-40
4766,35-44,Female,Midlands,20-40
4767,65+,Male,Wales,20-40
4768,65+,Male,London,20-40
4769,35-44,Female,North England,60-80
4770,35-44,Male,Midlands,<20
4771,25-34,Male,Midlands,20-40
4772,65+,Female,London,60-80
4773,18-24,Male,London,40-60
4774,35-44,Male,Scotland,60-80
4775,35-44,Female,South England,60-80
4776,35-44,Female,Midlands,60-80
4777,25-34,Female,South England,40-60
4778,55-64,Female,London,20-40
4779,25-34,Male,London,80+
4780,45-54,Female,Scotland,40-60
4781,25-34,Female,North England,20-40
4782,18-24,Male,Wales,20-40
4783,65+,Male,Wales,40-60
4784,25-34,Female,Wales,80+
4785,55-64,Female,London,20-40
4786,45-54,Female,Midlands,<20
4787,18-24,Female,Scotland,80+
4788,65+,Female,North England,80+
4789,25-34,Other,Wales,20-40
4790,55-64,Female,Scotland,20-40
4791,25-34,Male,London,40-60
4792,55-64,Female,Wales,20-40
4793,18-24,Male,North England,60-80
4794,45-54,Female,South England,<20
4795,55-64,Female,North England,<20
4796,65+,Female,Midlands,20-40
4797,65+,Female,Wales,20-40
4798,55-64,Male,Wales,<20
4799,65+,Male,South England,<20
4800,25-34,Male,South England,60-80
4801,35-44,Female,Wales,20-40
4802,35-44,Female,Midlands,80+
4803,35-44,Female,South England,20-40
4804,35-44,Male,London,40-60
4805,45-54,Female,Wales,20-40
4806,25-34,Female,North England,20-40
4807,45-54,Male,North England,40-60
4808,25-34,Female,Midlands,40-60
4809,35-44,Female,London,60-80
4810,45-54,Female,South England,60-80
4811,55-64,Male,Wales,40-60
4812,55-64,Female,North England,20-40
4813,45-54,Male,North England,80+
4814,25-34,Other,North England,40-60
4815,45-54,Male,North England,80+
4816,18-24,Male,Scotland,60-80
4817,35-44,Female,Midlands,<20
4818,35-44,Male,South England,20-40
4819,18-24,Female,Wales,40-60
4820,25-34,Female,Wales,60-80
4821,65+,Female,Wales,40-60
4822,65+,Other,South England,60-80
4823,35-44,Male,Midlands,20-40
4824,18-24,Female,London,20-40
4825,25-34,Male,Midlands,<20
4826,35-44,Male,North England,40-60
4827,65+,Female,North England,40-60
4828,25-34,Male,Midlands,20-40
4829,55-64,Female,Midlands,40-60
4830,25-34,Female,South England,<20
4831,65+,Female,South England,<20
4832,35-44,Female,Scotland,60-80
4833,55-64,Male,Wales,20-40
4834,35-44,Female,Scotland,40-60
4835,45-54,Female,Wales,60-80
4836,25-34,Female,North England,60-80
4837,25-34,Male,Scotland,20-40
4838,65+,Female,Scotland,40-60
4839,65+,Male,London,60-80
4840,65+,Male,Midlands,60-80
4841,45-54,Female,South England,60-80
4842,55-64,Female,Scotland,20-40
4843,18-24,Female,South England,20-40
4844,35-44,Female,Wales,40-60
4845,35-44,Female,Scotland,60-80
4846,45-54,Male,Wales,20-40
4847,35-44,Male,Scotland,<20
4848,25-34,Male,North England,60-80
4849,45-54,Female,London,20-40
4850,55-64,Male,Wales,20-40
4851,35-44,Male,Midlands,<20
4852,25-34,Female,Midlands,20-40
4853,25-34,Male,North England,40-60
4854,25-34,Male,North England,20-40
4855,35-44,Female,Midlands,<20
4856,45-54,Male,Wales,<20
4857,45-54,Male,Midlands,20-40
4858,45-54,Male,London,40-60
4859,35-44,Female,Scotland,<20
4860,55-64,Female,London,40-60
4861,25-34,Male,Midlands,<20
4862,35-44,Female,Scotland,20-40
4863,55-64,Male,Midlands,20-40
4864,25-34,Female,London,<20
4865,25-34,Male,London,40-60
4866,65+,Female,Wales,40-60
4867,35-44,Female,Wales,60-80
4868,45-54,Female,London,<20
4869,18-24,Male,Scotland,<20
4870,45-54,Male,Wales,20-40
4871,35-44,Female,Wales,60-80
4872,18-24,Male,South England,20-40
4873,45-54,Female,South England,20-40
4874,25-34,Female,Wales,20-40
4875,35-44,Female,Midlands,<20
4876,18-24,Male,Scotland,80+
4877,25-34,Female,North England,40-60
4878,35-44,Female,Wales,60-80
4879,18-24,Female,South England,40-60
4880,65+,Male,Scotland,40-60
4881,18-24,Male,Scotland,<20
4882,35-44,Male,South England,40-60
4883,25-34,Male,Scotland,20-40
4884,35-44,Female,Scotland,20-40
4885,65+,Female,South England,40-60
4886,25-34,Male,London,60-80
4887,65+,Female,Wales,40-60
4888,25-34,Male,Midlands,40-60
4889,55-64,Male,North England,<20
4890,45-54,Male,Midlands,20-40
4891,65+,Male,London,<20
4892,45-54,Female,London,60-80
4893,45-54,Male,Scotland,80+
4894,25-34,Female,Midlands,20-40
4895,25-34,Male,London,<20
4896,65+,Female,Midlands,40-60
4897,35-44,Male,London,60-80
4898,35-44,Male,North England,40-60
4899,55-64,Male,London,<20
4900,35-44,Male,Midlands,80+
4901,65+,Male,Scotland,60-80
4902,55-64,Female,Midlands,<20
4903,45-54,Female,South England,80+
4904,65+,Female,Midlands,40-60
